"Category","DisplayName","Name","Alias","PrimarySmtpAddress","EmailAddresses","RecipientTypeDetails","AccessType","IsTeam","HiddenFromAddressListsEnabled","RequireSenderAuthenticationEnabled","ManagedBy","WhenCreatedUTC","ExternalDirectoryObjectId","Identity"
"MailEnabledSecurityGroup","CO-186 Recruiting","CO-186 Recruiting","co-186-recruiting","co-186-recruiting@cowg.cap.gov","smtp:co-186-recruiting@COCivilAirPatrol.onmicrosoft.com;SMTP:co-186-recruiting@cowg.cap.gov","MailUniversalSecurityGroup","","False","False","False","","6/15/2026 2:05:44 PM","00a2a581-574f-461a-82a6-ae6624373aad","CO-186 Recruiting"
"MailEnabledSecurityGroup","CO-189 Recruiting","CO-189 Recruiting","co-189-recruiting","co-189-recruiting@cowg.cap.gov","smtp:co-189-recruiting@COCivilAirPatrol.onmicrosoft.com;SMTP:co-189-recruiting@cowg.cap.gov","MailUniversalSecurityGroup","","False","False","False","","6/15/2026 2:06:02 PM","322f318b-35d9-4081-9108-ecfd959c5015","CO-189 Recruiting"
"MailEnabledSecurityGroup","CO-191 Recruiting","CO-191 Recruiting","co-191-recruiting","co-191-recruiting@cowg.cap.gov","smtp:co-191-recruiting@COCivilAirPatrol.onmicrosoft.com;SMTP:co-191-recruiting@cowg.cap.gov","MailUniversalSecurityGroup","","False","False","False","","6/15/2026 2:06:17 PM","c4e5c5f3-bbee-48e9-9f31-c5a11500246e","CO-191 Recruiting"
"MailEnabledSecurityGroup","CO-805 Recruiting","CO-805 Recruiting","co-805-recruiting","co-805-recruiting@cowg.cap.gov","smtp:co-805-recruiting@COCivilAirPatrol.onmicrosoft.com;SMTP:co-805-recruiting@cowg.cap.gov","MailUniversalSecurityGroup","","False","False","False","","6/15/2026 2:06:35 PM","95517bdf-7ab9-41d7-be79-7d5176384752","CO-805 Recruiting"
"MailEnabledSecurityGroup","CO-807 Recruiting","CO-807 Recruiting","co-807-recruiting","co-807-recruiting@cowg.cap.gov","smtp:co-807-recruiting@COCivilAirPatrol.onmicrosoft.com;SMTP:co-807-recruiting@cowg.cap.gov","MailUniversalSecurityGroup","","False","False","False","","6/15/2026 2:06:51 PM","b83164ae-c353-4883-aac2-1faa5f3fd2e2","CO-807 Recruiting"
"MailEnabledSecurityGroup","COWG-calendar-editors","COWG-calendar-editors","COWG-calendar-editors","COWG-calendar-editors@COCivilAirPatrol.onmicrosoft.com","SMTP:COWG-calendar-editors@COCivilAirPatrol.onmicrosoft.com","MailUniversalSecurityGroup","","False","False","True","Mike.Schulte","2/22/2026 6:35:45 PM","af5d3b88-4a17-47ca-af50-8f650b3cc71b","COWG-calendar-editors"
"Microsoft365Group","Incident Support","incidentsupport_3ccce686-daaa-4083-9ed2-204f55e6dc0a","incidentsupport","incidentsupport@cowg.cap.gov","SPO:SPO_6d61b91b-d9f6-4141-bc05-acb489ad220d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:incidentsupport@COCivilAirPatrol.onmicrosoft.com;SMTP:incidentsupport@cowg.cap.gov","GroupMailbox","Public","False","False","False","Mike.Schulte;robyusko","11/25/2024 5:06:41 AM","3ccce686-daaa-4083-9ed2-204f55e6dc0a","incidentsupport_3ccce686-daaa-4083-9ed2-204f55e6dc0a"
"Microsoft365Group","Operations Flight Coordinators","OperationsFlightCoordinator_084c13fe-561d-43ef-aaa0-0e9bd43691fb","OperationsFlightCoordinators","OperationsFlightCoordinators@cowg.cap.gov","SPO:SPO_999fde66-6d95-4a02-b740-c8aa989bd6cb@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:OperationsFlightCoordinators@COCivilAirPatrol.onmicrosoft.com;SMTP:OperationsFlightCoordinators@cowg.cap.gov","GroupMailbox","Private","False","False","True","Mike.Schulte","3/24/2026 5:09:56 PM","084c13fe-561d-43ef-aaa0-0e9bd43691fb","OperationsFlightCoordinator_084c13fe-561d-43ef-aaa0-0e9bd43691fb"
"Microsoft365Group","Orientation Flight Coordinators","OrientationFlightCoordinato_9cb7224d-e0d5-4270-9614-5343f6b20664","OrientationFlightCoordinators","OrientationFlightCoordinators@cowg.cap.gov","SPO:SPO_9209e405-0a0e-4f91-ba8a-f28c6680fb08@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:OrientationFlightCoordinators@COCivilAirPatrol.onmicrosoft.com;SMTP:OrientationFlightCoordinators@cowg.cap.gov","GroupMailbox","Private","False","False","True","Mike.Schulte;Sanjay.Tyagi","2/12/2026 1:50:56 PM","9cb7224d-e0d5-4270-9614-5343f6b20664","OrientationFlightCoordinato_9cb7224d-e0d5-4270-9614-5343f6b20664"
"Microsoft365Group","OrientationFlights","OrientationFlights_380388b5-61e8-4d55-bfc1-a2cdb58bf759","OrientationFlights","OrientationFlights@cowg.cap.gov","SPO:SPO_388764a8-70d9-4440-8dcc-929c0729c71c@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:OrientationFlights@COCivilAirPatrol.onmicrosoft.com;SMTP:OrientationFlights@cowg.cap.gov","GroupMailbox","Private","False","False","True","Mike.Schulte","11/19/2025 10:21:20 PM","380388b5-61e8-4d55-bfc1-a2cdb58bf759","OrientationFlights_380388b5-61e8-4d55-bfc1-a2cdb58bf759"
"Microsoft365Group","Wing Calendar Editors","WingCalendarEditors_b2ef6ae1-3e64-4e3f-bf51-afcdc22d96f5","WingCalendarEditors","WingCalendarEditors@cowg.cap.gov","SPO:SPO_1423d29d-e405-4204-96c6-fc1f8b930c6a@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:WingCalendarEditors@COCivilAirPatrol.onmicrosoft.com;SMTP:WingCalendarEditors@cowg.cap.gov","GroupMailbox","Private","False","False","True","Mike.Schulte","3/1/2026 7:43:20 PM","b2ef6ae1-3e64-4e3f-bf51-afcdc22d96f5","WingCalendarEditors_b2ef6ae1-3e64-4e3f-bf51-afcdc22d96f5"
"Team","ADSB Feeders","ADSBFeeders_c7c74bd2-90fa-4bbb-bc27-8dde6b5f1672","ADSBFeeders","ADSBFeeders@cowg.cap.gov","SPO:SPO_7570a30b-2eee-46c4-bbcb-a76626fc1d1f@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:ADSBFeeders@COCivilAirPatrol.onmicrosoft.com;SMTP:ADSBFeeders@cowg.cap.gov","GroupMailbox","Private","True","False","False","robyusko","12/13/2025 2:23:05 PM","c7c74bd2-90fa-4bbb-bc27-8dde6b5f1672","ADSBFeeders_c7c74bd2-90fa-4bbb-bc27-8dde6b5f1672"
"Team","CAC","cac_070429b6-ec5e-40af-9c9c-646e87169e91","cac","cac@cowg.cap.gov","SPO:SPO_7dd221e8-03a3-4775-9da8-560fc175b132@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:cac@COCivilAirPatrol.onmicrosoft.com;SMTP:cac@cowg.cap.gov","GroupMailbox","Public","True","False","False","Kirsten.Turner","3/6/2025 3:37:02 AM","070429b6-ec5e-40af-9c9c-646e87169e91","cac_070429b6-ec5e-40af-9c9c-646e87169e91"
"Team","CO-001 Activities","cowg_wing_001_1500c258-2a8a-4d98-9856-3b405d720738","cowg_wing_001","cowg_wing_001@cowg.cap.gov","SPO:SPO_0f6cb4fa-c3f9-1ede-bdb8-f4b37eb993d9@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_3e045e08-9df3-49b9-9d73-3accef57f566@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:cowg_wing_001@COCivilAirPatrol.onmicrosoft.com;SMTP:cowg_wing_001@cowg.cap.gov","GroupMailbox","Public","True","False","True","MFay;robyusko","7/25/2021 2:36:31 AM","1500c258-2a8a-4d98-9856-3b405d720738","cowg_wing_001_1500c258-2a8a-4d98-9856-3b405d720738"
"Team","CO-001 COLORADO WING HQ","CO-001COLORADOWINGHQ_0fc6b828-e0ce-4d1e-bc75-4e335e7fc1cb","CO-001WingStaff","CO-001WingStaff@cowg.cap.gov","SPO:SPO_6c8ebef7-f576-cc32-4493-439a79fc7493@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-001WingStaff@cowg.cap.gov;smtp:CO-001COLORADOWINGHQ@cowg.cap.gov;SPO:SPO_1f2b30da-74c3-4a58-956d-82b8a2b4fa61@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-001COLORADOWINGHQ@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","robyusko;74e08497-9115-4d50-909e-763a8d575772;eec632e0-3f5c-4bcd-8c73-b8af0dde36b8;Mike.Schulte","3/15/2025 1:53:59 AM","0fc6b828-e0ce-4d1e-bc75-4e335e7fc1cb","CO-001COLORADOWINGHQ_0fc6b828-e0ce-4d1e-bc75-4e335e7fc1cb"
"Team","CO-001 Staff","CO-001Staff_4ea99e49-088a-4996-8dd5-966b6ca408c7","CO-001Staff","CO-001Staff@cowg.cap.gov","SPO:SPO_adfad5c0-57f8-4d34-f454-d55bc0f20b5a@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_32112bd2-a4f1-49be-b920-6db096f759d5@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-001Staff@COCivilAirPatrol.onmicrosoft.com;SMTP:CO-001Staff@cowg.cap.gov","GroupMailbox","Private","True","False","True","robyusko;MFay;Mike.Schulte","10/11/2023 3:56:16 PM","4ea99e49-088a-4996-8dd5-966b6ca408c7","CO-001Staff_4ea99e49-088a-4996-8dd5-966b6ca408c7"
"Team","CO-022 Vance Brand Cadet","msteams_f5bc0f_ec837767-c4ea-4ce7-b0df-6052fb68c278","CO-022VBCS","CO-022VBCS@cowg.cap.gov","SPO:SPO_64361a64-fb11-7e7c-2842-20949a9cc265@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_81d6d6ec-5c19-9cc9-6a55-04a42fa7b8ae@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-022VBCS@cowg.cap.gov;smtp:msteams_f5bc0f@cowg.cap.gov;SPO:SPO_5eedd885-ee76-44a9-b7be-25b40a98b989@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_f5bc0f@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Joseph.Stanford;e87e58f1-1a1e-4145-8457-7900ba8a4465","4/1/2020 8:25:06 PM","ec837767-c4ea-4ce7-b0df-6052fb68c278","msteams_f5bc0f_ec837767-c4ea-4ce7-b0df-6052fb68c278"
"Team","CO-030 WolfPack","CO-60WolfPack_9c092d95-cf52-4396-add5-cd149a069a42","CO-30Wolfpack","CO30WolfPack@cowg.cap.gov","smtp:CO30WolfPack@COCivilAirPatrol.onmicrosoft.com;SMTP:CO30WolfPack@cowg.cap.gov;SPO:SPO_54b6f1c9-3640-4376-bcda-d7cbb0c57c0e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad","GroupMailbox","Private","True","True","True","Isaac.Stone;Daniel.Cochran;William.Blatchley","2/5/2020 9:57:02 PM","9c092d95-cf52-4396-add5-cd149a069a42","CO-60WolfPack_9c092d95-cf52-4396-add5-cd149a069a42"
"Team","CO-053 Eagle county Composite","CO-053EaglecountyComposite_b4057325-b373-454d-9771-ffed057473cc","CO-053ECCS","CO-053ECCS@cowg.cap.gov","SMTP:CO-053ECCS@cowg.cap.gov;smtp:CO-053EaglecountyComposite@cowg.cap.gov;SPO:SPO_b699254d-99cd-46e6-81f0-45a2a8d082c7@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-053EaglecountyComposite@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","Alexander.Santiago;b42f1321-9423-48bf-b5e8-e40ec9f50293;Robert.Cook","4/1/2020 3:04:18 AM","b4057325-b373-454d-9771-ffed057473cc","CO-053EaglecountyComposite_b4057325-b373-454d-9771-ffed057473cc"
"Team","CO-068 NORTH VALLEY COMPOSITE SQDN TEAM","CO-068NORTHVALLEYCOMPOSITES_50b4a1e1-bf2c-4b5d-a589-f663ba40b2dd","CO068","CO068@cowg.cap.gov","smtp:NorthValleyCompositeSqdn@cowg.cap.gov;smtp:CO-068NORTHVALLEYCOMPOSITESQDN@cowg.cap.gov;SMTP:CO068@cowg.cap.gov;SPO:SPO_fba5ddeb-b23a-4a7e-9840-9324d182d3ab@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-068NORTHVALLEYCOMPOSITESQDN@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Kenyon.Reid;Mike.Schulte","3/15/2025 4:02:29 AM","50b4a1e1-bf2c-4b5d-a589-f663ba40b2dd","CO-068NORTHVALLEYCOMPOSITES_50b4a1e1-bf2c-4b5d-a589-f663ba40b2dd"
"Team","CO-072 Boulder Composite","CO-072_4293db64-7732-4497-9c7c-514810e93456","CO-072BCS","CO-072BCS@cowg.cap.gov","SMTP:CO-072BCS@cowg.cap.gov;SPO:SPO_d2441e45-247e-4a1a-b3a8-0ad4c68a949f@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-072@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Daniel.Kubitschek;Stephen.Voida","2/20/2020 8:46:19 PM","4293db64-7732-4497-9c7c-514810e93456","CO-072_4293db64-7732-4497-9c7c-514810e93456"
"Team","CO-080 Pikes Peak Composite Squadron","CO-080PikesPeakSrSquadron_2db32e71-ae87-45de-a617-94b2f0434f7f","CO-080PPCS","CO-080PPCS@cowg.cap.gov","SPO:SPO_b6113bd5-faab-f529-3dfc-74665f75ac4e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-080PPCS@cowg.cap.gov;smtp:CO-080@COCivilAirPatrol.onmicrosoft.com;SPO:SPO_8cdd14fc-fbd1-426f-930a-a814d127ec79@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad","GroupMailbox","Private","True","False","False","c1388ce1-04bf-4889-b66f-d90d64860137;Anya.Myers","1/19/2021 4:18:07 PM","2db32e71-ae87-45de-a617-94b2f0434f7f","CO-080PikesPeakSrSquadron_2db32e71-ae87-45de-a617-94b2f0434f7f"
"Team","CO-099 Broomfield Composite Squadron","CO-099_678d2330-0504-45bd-8b6c-077ae03f91f6","CO-099BCS","CO-099BCS@cowg.cap.gov","SPO:SPO_a87178a2-b46f-dc26-0cfb-499dc96887e7@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-099BCS@cowg.cap.gov;SPO:SPO_955a9cb2-4292-4be3-8c27-0e1101e676f2@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-099@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Mark.Ringer;75577461-6d7a-448a-a960-5e98d109527d;5e10623f-78a8-444a-9cc8-efb641fdf249;robyusko","3/26/2020 2:17:24 PM","678d2330-0504-45bd-8b6c-077ae03f91f6","CO-099_678d2330-0504-45bd-8b6c-077ae03f91f6"
"Team","co-099 Commanders","co-099_commanders_e67e24e7-f7c3-4864-b268-0abb26f29fab","co-099_commanders","co-099_commanders@cowg.cap.gov","SPO:SPO_1ea6da3e-7fcb-9cee-ef7c-1c225590a8bf@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_6e899fe5-2deb-473b-8341-291bfa40c27a@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:co-099_commanders@COCivilAirPatrol.onmicrosoft.com;SMTP:co-099_commanders@cowg.cap.gov","GroupMailbox","Private","True","False","False","5e10623f-78a8-444a-9cc8-efb641fdf249","1/20/2025 4:34:58 PM","e67e24e7-f7c3-4864-b268-0abb26f29fab","co-099_commanders_e67e24e7-f7c3-4864-b268-0abb26f29fab"
"Team","CO-136 Flight Simulator","co-136_FlightSimulator_ba53d33d-e273-499f-8068-88824cab4d31","co-136_FlightSimulator","co-136_FlightSimulator@cowg.cap.gov","SPO:SPO_b73aa1a3-c5c2-452b-854e-ea4232404132@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:co-136_FlightSimulator@COCivilAirPatrol.onmicrosoft.com;SMTP:co-136_FlightSimulator@cowg.cap.gov","GroupMailbox","Private","True","False","True","Robert.Gamber;Randall.Settergren","1/21/2025 4:54:51 PM","ba53d33d-e273-499f-8068-88824cab4d31","co-136_FlightSimulator_ba53d33d-e273-499f-8068-88824cab4d31"
"Team","CO-136 Jefferson County Senior Squadron","CO-136JEFFERSONCOUNTYSENIOR_6ca90b15-e7b6-467f-b06e-227f745f24f8","CO-136JCSS","CO-136JCSS@cowg.cap.gov","SPO:SPO_6dbc3ad6-7a99-f3bd-3563-a91141bcb3db@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_56ae441e-2fe4-212a-750a-ac21e5abd816@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-136JCSS@cowg.cap.gov;smtp:CO-136JEFFERSONCOUNTYSENIORSQDN@cowg.cap.gov;SPO:SPO_7b17de11-1128-455e-9242-faa1d6831493@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-136JEFFERSONCOUNTYSENIORSQDN@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Robert.Gamber;Donald.Woodyard;Michael.Boehm;Bernard.Morosco;Mike.Schulte","4/1/2020 3:41:02 AM","6ca90b15-e7b6-467f-b06e-227f745f24f8","CO-136JEFFERSONCOUNTYSENIOR_6ca90b15-e7b6-467f-b06e-227f745f24f8"
"Team","CO-141 Montrose Senior Squadron","CO-141MontroseComposite_c6003b6b-97f2-4d8a-a387-4b112614d920","co-141MCS","co-141MCS@cowg.cap.gov","SMTP:co-141MCS@cowg.cap.gov;SPO:SPO_4232b536-f851-4e11-ad9d-ad039a03aa6d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-141MontroseComposite@cowg.cap.gov;smtp:CO-141MontroseComposite@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","James.Pitkin;Mike.Schulte","4/1/2020 3:03:37 AM","c6003b6b-97f2-4d8a-a387-4b112614d920","CO-141MontroseComposite_c6003b6b-97f2-4d8a-a387-4b112614d920"
"Team","CO-143 Mile High Cadet","msteams_3265d2_216ef09c-52f6-40b3-8a00-7f5b77feb0fd","CO-143MHCS","CO-143MHCS@cowg.cap.gov","SPO:SPO_b6233d39-f72e-124d-d8ac-4f7a6ccf97be@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-143MHCS@cowg.cap.gov;smtp:msteams_3265d2@cowg.cap.gov;SPO:SPO_24211974-6d21-42d1-9d3d-e6b6b79954ee@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_3265d2@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Elaine.Stewart;Hunter.Klein","4/1/2020 8:27:38 PM","216ef09c-52f6-40b3-8a00-7f5b77feb0fd","msteams_3265d2_216ef09c-52f6-40b3-8a00-7f5b77feb0fd"
"Team","CO-147 Cadet Programs","CO-147_CadetPrograms_70ae1972-11cc-4ab8-bc79-92a5150b71b6","CO-147_CadetPrograms","CO-147_CadetPrograms@cowg.cap.gov","SPO:SPO_ae825e96-b6fd-48c3-ac29-7b5ce565e462@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-147_CadetPrograms@COCivilAirPatrol.onmicrosoft.com;SMTP:CO-147_CadetPrograms@cowg.cap.gov","GroupMailbox","Private","True","False","False","Hunter.Klein;69deb592-9995-4dba-8aa8-7777571f77a3","4/22/2026 4:11:42 PM","70ae1972-11cc-4ab8-bc79-92a5150b71b6","CO-147_CadetPrograms_70ae1972-11cc-4ab8-bc79-92a5150b71b6"
"Team","CO-147 Thompson Valley Composite","msteams_f54bf9_7e55e979-7903-40a4-9a51-675bcb143967","CO-147TVCS","CO-147TVCS@cowg.cap.gov","SPO:SPO_33d17d09-d873-8495-984b-cbd16b87e766@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SPO:SPO_6d98b91a-e6c0-d851-7ccd-161560104308@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-147TVCS@cowg.cap.gov;smtp:msteams_f54bf9@cowg.cap.gov;SPO:SPO_cbf9588e-0d2e-4e37-abb8-fcb263a11279@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:msteams_f54bf9@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","False","Thurston.Hanley;52830fbe-137c-4839-b11b-78d799927cbc;fc46462e-8855-4945-ab91-a7989a81f110;Hunter.Klein","4/1/2020 8:56:10 PM","7e55e979-7903-40a4-9a51-675bcb143967","msteams_f54bf9_7e55e979-7903-40a4-9a51-675bcb143967"
"Team","CO-148 Mustang Squadron","CO-148_46dd3bb2-90bf-48d1-b6a3-74653e05a6bc","CO-148MCS","CO-148MCS@cowg.cap.gov","SPO:SPO_25a7612b-0082-9756-2eca-81548f39947f@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-148MCS@cowg.cap.gov;SPO:SPO_fac0476e-c2de-4b0e-ac3e-dc512af5e9ed@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-148@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Jason.Chen;3fcfc328-4726-4f53-bf4b-3cec5a2e51bb;170c2901-63ac-4f04-a761-d8cfd63e7fdc;kyle.stielow;Helen.Gray;Trevor.Munson;Thomas.Jacobs;Dbolles;robyusko","3/16/2020 4:01:28 PM","46dd3bb2-90bf-48d1-b6a3-74653e05a6bc","CO-148_46dd3bb2-90bf-48d1-b6a3-74653e05a6bc"
"Team","CO-157  Castle Rock Cadet Squadron","CO-157-DOUGLAS_214a66ba-b6c8-4449-99d9-96880ee8257f","CO-157-DOUGLAS","CO-157CRCS@COWG.CAP.GOV","SPO:SPO_b12e992b-656c-68e7-39f7-2e7ba4a5dbca@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-157CRCS@COWG.CAP.GOV;smtp:CO-157-DOUGLAS@cowg.cap.gov;SPO:SPO_0263374b-d4c4-43e6-96ce-e305ec888f64@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-157-DOUGLAS@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","joshua.savitt;04e1b87b-54c9-4613-b01a-5e7bed69a6dc","3/22/2020 12:35:29 AM","214a66ba-b6c8-4449-99d9-96880ee8257f","CO-157-DOUGLAS_214a66ba-b6c8-4449-99d9-96880ee8257f"
"Team","CO-159 Air Academy","RMR-CO-159AirAcademy_eeb3ac1d-da70-4e5f-b332-ba30da5326aa","CO-159AACS","CO-159AACS@cowg.cap.gov","SPO:SPO_ef8b7d42-02a1-c0ba-3769-e20ea9b19e9e@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-159AACS@cowg.cap.gov;smtp:RMR-CO-159AirAcademy@cowg.cap.gov;SPO:SPO_0d9b7046-1a0d-4467-8dea-75a1a4559e74@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:RMR-CO-159AirAcademy@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","Christina.Jones;Jami.Everett;carlosmena;Mike.Schulte","3/16/2020 2:05:27 AM","eeb3ac1d-da70-4e5f-b332-ba30da5326aa","RMR-CO-159AirAcademy_eeb3ac1d-da70-4e5f-b332-ba30da5326aa"
"Team","CO-159 AIR ACADEMY CADET SQUADRON TEAM","CO-159AIRACADEMYCADETSQUADR_0eda61c0-e409-40d8-ae88-603cfbcf038c","CO159","CO159@cowg.cap.gov","smtp:AirAcademyCadetSquadron@cowg.cap.gov;smtp:CO-159AIRACADEMYCADETSQUADRON@cowg.cap.gov;SMTP:CO159@cowg.cap.gov;SPO:SPO_7c356b40-2e48-4dac-ab50-a25a5501dbd7@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-159AIRACADEMYCADETSQUADRON@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","carlosmena;Mike.Schulte","3/20/2025 2:40:33 PM","0eda61c0-e409-40d8-ae88-603cfbcf038c","CO-159AIRACADEMYCADETSQUADR_0eda61c0-e409-40d8-ae88-603cfbcf038c"
"Team","CO-162 Black Sheep Senior Squadron","CO-162Team_8abdd1d1-4377-4290-bb1e-9083d8974942","CO-162Team","CO-162Team@cowg.cap.gov","SPO:SPO_09422070-1216-4dc0-9292-06504edbd33d@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-162Team@COCivilAirPatrol.onmicrosoft.com;SMTP:CO-162Team@cowg.cap.gov","GroupMailbox","Public","True","False","True","f8d92ac9-21d7-4e81-9a99-a18f7f704d9c;Mike.Schulte","11/1/2025 3:39:33 PM","8abdd1d1-4377-4290-bb1e-9083d8974942","CO-162Team_8abdd1d1-4377-4290-bb1e-9083d8974942"
"Team","CO-162 Blacksheep Staff","BlacksheepStaff_c67c8903-14ec-4e31-a40d-d6d157c5b06b","BlackSheepStaff","blacksheepstaff@cowg.cap.gov","SPO:SPO_01d30fde-d353-f2c6-54d7-cde00a802327@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:blacksheepstaff@cowg.cap.gov;SPO:SPO_05184aad-609c-48aa-8601-b7b887882fc1@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:BlacksheepStaff0eb@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","False","Mike.Schulte;f8d92ac9-21d7-4e81-9a99-a18f7f704d9c;Dennis.Erskine;rgreenlee","3/9/2018 11:52:43 AM","c67c8903-14ec-4e31-a40d-d6d157c5b06b","BlacksheepStaff_c67c8903-14ec-4e31-a40d-d6d157c5b06b"
"Team","CO-163 HIGHLANDER COMPOSITE SQUADRON TEAM","CO-163Highlander_937353a5-4d29-4861-b9ec-d1308bc36283","CO-163HCS","CO-163HCS@cowg.cap.gov","SPO:SPO_c259c9f7-5e9d-5ccd-92e5-531e9e866db0@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;SMTP:CO-163HCS@cowg.cap.gov;smtp:HighlanderCompositeSquadron@cowg.cap.gov;smtp:Group4Headquarters@cowg.cap.gov;smtp:CO-163Highlander@capblacksheep.org;SPO:SPO_1df8e618-1228-4d1d-a909-adc89040a7e4@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-163Highlander@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","False","True","eec632e0-3f5c-4bcd-8c73-b8af0dde36b8;jtombre_tombre.us#EXT#;Tamara.Clements;Mark.Borchelt;Mike.Schulte","3/17/2020 2:08:36 PM","937353a5-4d29-4861-b9ec-d1308bc36283","CO-163Highlander_937353a5-4d29-4861-b9ec-d1308bc36283"
"Team","CO-164 GROUP 4 HEADQUARTERS TEAM","CO-164GROUP4HEADQUARTERS_b4017b54-d238-42e5-9547-1257d89e030d","CO164","CO164@cowg.cap.gov","smtp:CO-164GROUP4HEADQUARTERS@cowg.cap.gov;SMTP:CO164@cowg.cap.gov;SPO:SPO_13250eb1-4369-4888-90c7-98aeab09a3d9@SPO_71f5b48f-029d-4189-8fe0-052e14cec0ad;smtp:CO-164GROUP4HEADQUARTERS@COCivilAirPatrol.onmicrosoft.com","GroupMailbox","Private","True","True","True","CSellers;Mike.Schulte","3/15/2025 4:03:17 AM","b4017b54-d238-42e5-9547-1257d89e030d","CO-164GROUP4HEADQUARTERS_b4017b54-d238-42e5-9547-1257d89e030d"
